gene_id	term_id	DB
ENSG00000185290	GO:0051726	GO
ENSG00000269113	GO:0030178	GO
ENSG00000269113	GO:0031334	GO
ENSG00000269113	GO:0006508	GO
ENSG00000204928	GO:0007605	GO
ENSG00000170379	GO:0030335	GO
ENSG00000170379	GO:0090314	GO
ENSG00000170379	GO:0010360	GO
ENSG00000186710	GO:0036159	GO
ENSG00000186710	GO:0003341	GO
ENSG00000205639	GO:0006869	GO
ENSG00000205639	GO:1901731	GO
ENSG00000205639	GO:0003376	GO
ENSG00000205639	GO:0055085	GO
ENSG00000205639	GO:0030148	GO
ENSG00000205138	GO:0034553	GO
ENSG00000185561	GO:0097035	GO
ENSG00000185561	GO:0007009	GO
ENSG00000185561	GO:0071709	GO
ENSG00000185561	GO:0055091	GO
ENSG00000275246	GO:0097035	GO
ENSG00000275246	GO:0007009	GO
ENSG00000275246	GO:0071709	GO
ENSG00000275246	GO:0055091	GO
ENSG00000203907	GO:0007015	GO
ENSG00000203907	GO:0051302	GO
ENSG00000203907	GO:0051293	GO
ENSG00000203907	GO:0031297	GO
ENSG00000203907	GO:0045836	GO
ENSG00000203907	GO:1905168	GO
ENSG00000203907	GO:0009880	GO
ENSG00000203907	GO:0032880	GO
ENSG00000203907	GO:0140089	GO
ENSG00000203907	GO:0035088	GO
ENSG00000203907	GO:2000781	GO
ENSG00000203907	GO:0070201	GO
ENSG00000182447	GO:0030198	GO
ENSG00000182447	GO:0051260	GO
ENSG00000182447	GO:0045299	GO
ENSG00000188573	GO:0048255	GO
ENSG00000188573	GO:0000494	GO
ENSG00000188573	GO:0031167	GO
ENSG00000273604	GO:0048863	GO
ENSG00000273604	GO:0048663	GO
ENSG00000273604	GO:0006357	GO
ENSG00000277303	GO:0048863	GO
ENSG00000277303	GO:0048663	GO
ENSG00000277303	GO:0006357	GO
ENSG00000101596	GO:2000042	GO
ENSG00000101596	GO:0009048	GO
ENSG00000101596	GO:0043584	GO
ENSG00000101596	GO:0045739	GO
ENSG00000101596	GO:2001034	GO
ENSG00000274070	R-HSA-2262752	Reactome
ENSG00000274070	GO:1903577	GO
ENSG00000274070	R-HSA-8953897	Reactome
ENSG00000274070	R-HSA-9639288	Reactome
ENSG00000274070	R-HSA-9711097	Reactome
ENSG00000274070	path:hsa04150	KEGG
ENSG00000274070	GO:1904262	GO
ENSG00000165895	R-HSA-9013423	Reactome
ENSG00000165895	R-HSA-8980692	Reactome
ENSG00000165895	GO:0090630	GO
ENSG00000165895	R-HSA-9716542	Reactome
ENSG00000165895	R-HSA-9013148	Reactome
ENSG00000165895	R-HSA-9012999	Reactome
ENSG00000165895	R-HSA-162582	Reactome
ENSG00000165895	R-HSA-194315	Reactome
ENSG00000165895	R-HSA-9013149	Reactome
ENSG00000165895	R-HSA-9013404	Reactome
ENSG00000187616	GO:0007520	GO
ENSG00000187616	GO:0045026	GO
ENSG00000187616	GO:1904206	GO
ENSG00000187116	GO:0032695	GO
ENSG00000187116	R-HSA-1280218	Reactome
ENSG00000187116	R-HSA-168256	Reactome
ENSG00000187116	GO:0061098	GO
ENSG00000187116	GO:0032696	GO
ENSG00000187116	GO:0019221	GO
ENSG00000187116	GO:0032731	GO
ENSG00000187116	GO:0032760	GO
ENSG00000187116	GO:0002764	GO
ENSG00000187116	GO:0043410	GO
ENSG00000187116	GO:0050867	GO
ENSG00000187116	GO:0051928	GO
ENSG00000187116	GO:0032755	GO
ENSG00000187116	GO:0050729	GO
ENSG00000187116	path:hsa04380	KEGG
ENSG00000187116	path:hsa04662	KEGG
ENSG00000187116	GO:0032733	GO
ENSG00000187116	R-HSA-198933	Reactome
ENSG00000274914	GO:0032695	GO
ENSG00000274914	R-HSA-1280218	Reactome
ENSG00000274914	R-HSA-168256	Reactome
ENSG00000274914	GO:0061098	GO
ENSG00000274914	GO:0032696	GO
ENSG00000274914	GO:0019221	GO
ENSG00000274914	GO:0032731	GO
ENSG00000274914	GO:0032760	GO
ENSG00000274914	GO:0002764	GO
ENSG00000274914	GO:0043410	GO
ENSG00000274914	GO:0050867	GO
ENSG00000274914	GO:0051928	GO
ENSG00000274914	GO:0032755	GO
ENSG00000274914	GO:0050729	GO
ENSG00000274914	path:hsa04380	KEGG
ENSG00000274914	path:hsa04662	KEGG
ENSG00000274914	GO:0032733	GO
ENSG00000274914	R-HSA-198933	Reactome
ENSG00000278355	GO:0032695	GO
ENSG00000278355	R-HSA-1280218	Reactome
ENSG00000278355	R-HSA-168256	Reactome
ENSG00000278355	GO:0061098	GO
ENSG00000278355	GO:0032696	GO
ENSG00000278355	GO:0019221	GO
ENSG00000278355	GO:0032731	GO
ENSG00000278355	GO:0032760	GO
ENSG00000278355	GO:0002764	GO
ENSG00000278355	GO:0043410	GO
ENSG00000278355	GO:0050867	GO
ENSG00000278355	GO:0051928	GO
ENSG00000278355	GO:0032755	GO
ENSG00000278355	GO:0050729	GO
ENSG00000278355	path:hsa04380	KEGG
ENSG00000278355	path:hsa04662	KEGG
ENSG00000278355	GO:0032733	GO
ENSG00000278355	R-HSA-198933	Reactome
ENSG00000275404	GO:0032695	GO
ENSG00000275404	R-HSA-1280218	Reactome
ENSG00000275404	R-HSA-168256	Reactome
ENSG00000275404	GO:0061098	GO
ENSG00000275404	GO:0032696	GO
ENSG00000275404	GO:0019221	GO
ENSG00000275404	GO:0032731	GO
ENSG00000275404	GO:0032760	GO
ENSG00000275404	GO:0002764	GO
ENSG00000275404	GO:0043410	GO
ENSG00000275404	GO:0050867	GO
ENSG00000275404	GO:0051928	GO
ENSG00000275404	GO:0032755	GO
ENSG00000275404	GO:0050729	GO
ENSG00000275404	path:hsa04380	KEGG
ENSG00000275404	path:hsa04662	KEGG
ENSG00000275404	GO:0032733	GO
ENSG00000275404	R-HSA-198933	Reactome
ENSG00000274113	GO:0032695	GO
ENSG00000274113	R-HSA-1280218	Reactome
ENSG00000274113	R-HSA-168256	Reactome
ENSG00000274113	GO:0061098	GO
ENSG00000274113	GO:0032696	GO
ENSG00000274113	GO:0019221	GO
ENSG00000274113	GO:0032731	GO
ENSG00000274113	GO:0032760	GO
ENSG00000274113	GO:0002764	GO
ENSG00000274113	GO:0043410	GO
ENSG00000274113	GO:0050867	GO
ENSG00000274113	GO:0051928	GO
ENSG00000274113	GO:0032755	GO
ENSG00000274113	GO:0050729	GO
ENSG00000274113	path:hsa04380	KEGG
ENSG00000274113	path:hsa04662	KEGG
ENSG00000274113	GO:0032733	GO
ENSG00000274113	R-HSA-198933	Reactome
ENSG00000198624	GO:0051255	GO
ENSG00000175970	GO:0007399	GO
ENSG00000175970	R-HSA-1852241	Reactome
ENSG00000175970	GO:0060271	GO
ENSG00000175970	R-HSA-5620920	Reactome
ENSG00000175970	R-HSA-5624138	Reactome
ENSG00000175970	R-HSA-5617833	Reactome
ENSG00000175970	GO:0042953	GO
ENSG00000142279	R-HSA-2262752	Reactome
ENSG00000142279	GO:0007010	GO
ENSG00000142279	GO:0035278	GO
ENSG00000142279	path:hsa04390	KEGG
ENSG00000142279	R-HSA-1234174	Reactome
ENSG00000142279	R-HSA-1234176	Reactome
ENSG00000142279	GO:0022604	GO
ENSG00000142279	GO:0035195	GO
ENSG00000142279	R-HSA-8953897	Reactome
ENSG00000142279	GO:0035331	GO
ENSG00000142279	GO:0006355	GO
ENSG00000142279	path:hsa04392	KEGG
ENSG00000142279	GO:0001666	GO
ENSG00000165066	GO:0000122	GO
ENSG00000165066	GO:0045944	GO
ENSG00000165066	GO:0030154	GO
ENSG00000165066	GO:0006357	GO
ENSG00000169519	GO:0070475	GO
ENSG00000173557	GO:0030317	GO
ENSG00000263429	GO:0070059	GO
ENSG00000250374	GO:0007144	GO
ENSG00000250374	GO:0045087	GO
ENSG00000250374	GO:0010468	GO
ENSG00000102794	GO:0050728	GO
ENSG00000102794	GO:0034136	GO
ENSG00000102794	GO:0006952	GO
ENSG00000102794	GO:0071347	GO
ENSG00000102794	GO:0034144	GO
ENSG00000102794	path:hsa01100	KEGG
ENSG00000102794	GO:0071346	GO
ENSG00000102794	GO:0071393	GO
ENSG00000102794	GO:2000379	GO
ENSG00000102794	GO:0045824	GO
ENSG00000102794	GO:0002760	GO
ENSG00000102794	GO:0035458	GO
ENSG00000102794	GO:0007566	GO
ENSG00000102794	GO:0032480	GO
ENSG00000102794	GO:0071356	GO
ENSG00000102794	GO:0071222	GO
ENSG00000102794	GO:0051607	GO
ENSG00000102794	GO:0071219	GO
ENSG00000102794	GO:0032088	GO
ENSG00000102794	GO:0072573	GO
ENSG00000175536	R-HSA-1430728	Reactome
ENSG00000175536	path:hsa00785	KEGG
ENSG00000175536	R-HSA-389661	Reactome
ENSG00000175536	R-HSA-71291	Reactome
ENSG00000175536	GO:0009249	GO
ENSG00000175536	GO:2000376	GO
ENSG00000175536	path:hsa01100	KEGG
ENSG00000175536	path:hsa01240	KEGG
ENSG00000189431	GO:2000179	GO
ENSG00000189431	GO:0050769	GO
ENSG00000135749	GO:0008150	GO
ENSG00000205476	GO:0021987	GO
ENSG00000205143	GO:0030225	GO
ENSG00000205143	GO:0006357	GO
ENSG00000186973	GO:0030317	GO
ENSG00000187902	GO:0007214	GO
ENSG00000187902	GO:0007613	GO
ENSG00000187902	GO:0097112	GO
ENSG00000187902	GO:1904717	GO
ENSG00000187902	GO:1900273	GO
ENSG00000187902	GO:2000311	GO
ENSG00000187902	GO:0106040	GO
ENSG00000187068	GO:0007399	GO
ENSG00000187068	GO:0048512	GO
ENSG00000205502	GO:0030155	GO
ENSG00000205502	GO:0002675	GO
ENSG00000205502	GO:0002528	GO
ENSG00000189420	GO:0000122	GO
ENSG00000189420	GO:0010906	GO
ENSG00000189420	path:hsa05168	KEGG
ENSG00000189420	GO:0006357	GO
ENSG00000189420	GO:0010526	GO
ENSG00000189420	GO:0019216	GO
ENSG00000261308	GO:0030336	GO
ENSG00000261308	GO:0001763	GO
ENSG00000261308	GO:0051013	GO
ENSG00000261308	GO:0048681	GO
ENSG00000261308	GO:1903690	GO
ENSG00000172538	GO:2000344	GO
ENSG00000172538	GO:0080154	GO
ENSG00000172538	GO:0009566	GO
ENSG00000206013	GO:0060349	GO
ENSG00000206013	GO:0030282	GO
ENSG00000171561	R-HSA-381753	Reactome
ENSG00000171561	GO:0070374	GO
ENSG00000171561	GO:0007165	GO
ENSG00000171561	path:hsa04740	KEGG
ENSG00000171561	R-HSA-9709957	Reactome
ENSG00000184544	GO:0010880	GO
ENSG00000184544	GO:0006874	GO
ENSG00000184544	GO:0046323	GO
ENSG00000273820	GO:0051607	GO
ENSG00000273820	GO:0016579	GO
ENSG00000273820	GO:0050821	GO
ENSG00000273820	GO:0043065	GO
ENSG00000273820	GO:0070536	GO
ENSG00000273820	GO:0060340	GO
ENSG00000273820	GO:0071108	GO
ENSG00000189167	GO:0017148	GO
ENSG00000189167	GO:0001556	GO
ENSG00000189167	GO:0006412	GO
ENSG00000138892	GO:0035082	GO
ENSG00000138892	GO:0030317	GO
ENSG00000138892	GO:0018094	GO
ENSG00000138892	R-HSA-597592	Reactome
ENSG00000138892	R-HSA-392499	Reactome
ENSG00000138892	R-HSA-8955332	Reactome
ENSG00000138892	GO:0007283	GO
ENSG00000250067	GO:0002040	GO
ENSG00000250067	GO:0071425	GO
ENSG00000250067	GO:0010874	GO
ENSG00000250067	GO:0008593	GO
ENSG00000250067	GO:0016525	GO
ENSG00000250067	GO:0031580	GO
ENSG00000214655	GO:0016567	GO
ENSG00000214655	GO:0006515	GO
ENSG00000214655	GO:2000627	GO
ENSG00000214655	GO:0043161	GO
ENSG00000214655	GO:0140958	GO
ENSG00000134909	R-HSA-9013409	Reactome
ENSG00000134909	R-HSA-9013406	Reactome
ENSG00000134909	R-HSA-9013405	Reactome
ENSG00000134909	R-HSA-9013423	Reactome
ENSG00000134909	R-HSA-8980692	Reactome
ENSG00000134909	R-HSA-9035034	Reactome
ENSG00000134909	R-HSA-9716542	Reactome
ENSG00000134909	R-HSA-9013148	Reactome
ENSG00000134909	R-HSA-9013106	Reactome
ENSG00000134909	R-HSA-9012999	Reactome
ENSG00000134909	R-HSA-162582	Reactome
ENSG00000134909	R-HSA-9013026	Reactome
ENSG00000134909	R-HSA-9013408	Reactome
ENSG00000134909	R-HSA-194315	Reactome
ENSG00000134909	GO:0051056	GO
ENSG00000134909	R-HSA-9013149	Reactome
ENSG00000134909	GO:0007264	GO
ENSG00000134909	R-HSA-9013404	Reactome
ENSG00000140323	GO:0007224	GO
ENSG00000140323	R-HSA-5358346	Reactome
ENSG00000140323	R-HSA-5358351	Reactome
ENSG00000140323	R-HSA-162582	Reactome
ENSG00000140323	R-HSA-5362798	Reactome
ENSG00000198933	GO:0060337	GO
ENSG00000198933	GO:0051607	GO
ENSG00000198933	path:hsa04622	KEGG
ENSG00000139767	GO:0006397	GO
ENSG00000139767	GO:0007399	GO
ENSG00000139767	GO:0030154	GO
ENSG00000139767	GO:0000381	GO
ENSG00000139767	GO:0042551	GO
ENSG00000139767	GO:0043484	GO
ENSG00000112320	GO:0048513	GO
ENSG00000112320	GO:0042472	GO
ENSG00000112320	GO:0050890	GO
ENSG00000181404	GO:0006887	GO
ENSG00000181404	GO:0042147	GO
ENSG00000181404	GO:0034315	GO
ENSG00000181404	GO:0031396	GO
ENSG00000181404	GO:0016197	GO
ENSG00000181404	GO:0022617	GO
ENSG00000181404	path:hsa04144	KEGG
ENSG00000181404	GO:0031274	GO
ENSG00000181404	GO:0034314	GO
ENSG00000181404	GO:0010507	GO
ENSG00000181404	GO:0030335	GO
ENSG00000181404	GO:0032456	GO
ENSG00000166535	GO:0052548	GO
ENSG00000016490	path:hsa04924	KEGG
ENSG00000016490	R-HSA-983712	Reactome
ENSG00000016490	R-HSA-382551	Reactome
ENSG00000016490	GO:0034220	GO
ENSG00000016490	path:hsa04972	KEGG
ENSG00000016490	R-HSA-2672351	Reactome
ENSG00000203965	R-HSA-5632684	Reactome
ENSG00000203965	GO:0042307	GO
ENSG00000203965	GO:1903569	GO
ENSG00000203965	R-HSA-5358351	Reactome
ENSG00000203965	path:hsa04340	KEGG
ENSG00000203965	R-HSA-162582	Reactome
ENSG00000203965	R-HSA-5635838	Reactome
ENSG00000203965	GO:0045944	GO
ENSG00000183185	GO:0007214	GO
ENSG00000183185	path:hsa05032	KEGG
ENSG00000183185	path:hsa05033	KEGG
ENSG00000183185	R-HSA-112314	Reactome
ENSG00000183185	path:hsa04723	KEGG
ENSG00000183185	GO:0007268	GO
ENSG00000183185	path:hsa04080	KEGG
ENSG00000183185	path:hsa04727	KEGG
ENSG00000183185	R-HSA-112316	Reactome
ENSG00000183185	GO:1902476	GO
ENSG00000183185	R-HSA-112315	Reactome
ENSG00000183185	R-HSA-977443	Reactome
ENSG00000197191	GO:0061436	GO
ENSG00000197191	GO:0051702	GO
ENSG00000214357	R-HSA-2894858	Reactome
ENSG00000214357	R-HSA-2691232	Reactome
ENSG00000214357	R-HSA-1643685	Reactome
ENSG00000214357	R-HSA-2691230	Reactome
ENSG00000214357	GO:0070086	GO
ENSG00000214357	R-HSA-5663202	Reactome
ENSG00000214357	R-HSA-2644602	Reactome
ENSG00000214357	R-HSA-2894862	Reactome
ENSG00000214357	R-HSA-2644606	Reactome
ENSG00000214357	R-HSA-2644603	Reactome
ENSG00000169689	GO:0000712	GO
ENSG00000169689	GO:0036297	GO
ENSG00000169689	R-HSA-606279	Reactome
ENSG00000169689	R-HSA-1640170	Reactome
ENSG00000169689	GO:0031297	GO
ENSG00000169689	R-HSA-6783310	Reactome
ENSG00000169689	path:hsa03460	KEGG
ENSG00000169689	GO:0031398	GO
ENSG00000169689	R-HSA-774815	Reactome
ENSG00000169689	R-HSA-73894	Reactome
ENSG00000169689	GO:0007059	GO
ENSG00000169689	R-HSA-73886	Reactome
ENSG00000214336	GO:0001942	GO
ENSG00000214336	GO:0042475	GO
ENSG00000214336	GO:0009957	GO
ENSG00000214336	GO:0048538	GO
ENSG00000214336	GO:0009653	GO
ENSG00000214336	GO:0060037	GO
ENSG00000214336	GO:0030154	GO
ENSG00000214336	GO:1905040	GO
ENSG00000214336	GO:0006357	GO
ENSG00000214336	GO:0060017	GO
ENSG00000215277	GO:0016567	GO
ENSG00000215277	GO:0007129	GO
ENSG00000215277	GO:0051026	GO
ENSG00000221887	GO:0002253	GO
ENSG00000214413	R-HSA-1852241	Reactome
ENSG00000214413	GO:0060271	GO
ENSG00000214413	R-HSA-5620922	Reactome
ENSG00000214413	R-HSA-5620920	Reactome
ENSG00000214413	R-HSA-5617833	Reactome
ENSG00000214413	GO:0097500	GO
ENSG00000214872	GO:0045907	GO
ENSG00000249861	GO:0070234	GO
ENSG00000214756	GO:0006099	GO
ENSG00000214756	GO:0018027	GO
ENSG00000214756	GO:0018026	GO
ENSG00000214756	GO:0018023	GO
ENSG00000214756	GO:0006479	GO
ENSG00000188175	GO:0007098	GO
ENSG00000129292	GO:0042177	GO
ENSG00000129292	GO:0032435	GO
ENSG00000129292	GO:0006357	GO
ENSG00000196289	path:hsa04371	KEGG
ENSG00000196289	GO:0006914	GO
ENSG00000196289	path:hsa04137	KEGG
ENSG00000196289	GO:1990172	GO
ENSG00000196289	GO:0008333	GO
ENSG00000196289	path:hsa05010	KEGG
ENSG00000196289	path:hsa05022	KEGG
ENSG00000196289	GO:0045324	GO
ENSG00000196289	GO:0000423	GO
ENSG00000196289	path:hsa05014	KEGG
ENSG00000196289	path:hsa05131	KEGG
ENSG00000196289	path:hsa05017	KEGG
ENSG00000196289	path:hsa04215	KEGG
ENSG00000196289	GO:0006995	GO
ENSG00000196289	path:hsa05016	KEGG
ENSG00000196289	path:hsa05167	KEGG
ENSG00000196289	GO:0000045	GO
ENSG00000196289	path:hsa04140	KEGG
ENSG00000196289	path:hsa04136	KEGG
ENSG00000269964	GO:0007129	GO
ENSG00000269964	GO:0048477	GO
ENSG00000269964	GO:0007283	GO
ENSG00000269964	GO:0042138	GO
ENSG00000164659	GO:0045684	GO
ENSG00000164659	GO:0051961	GO
ENSG00000164659	GO:0030513	GO
ENSG00000215203	GO:0060122	GO
ENSG00000215203	GO:0007605	GO
ENSG00000215203	GO:0060119	GO
ENSG00000215203	GO:0060118	GO
ENSG00000214376	GO:0046847	GO
ENSG00000214376	GO:0051260	GO
ENSG00000214376	GO:1904891	GO
ENSG00000214376	GO:0006955	GO
ENSG00000213965	R-HSA-390918	Reactome
ENSG00000213965	R-HSA-8978868	Reactome
ENSG00000213965	GO:2001294	GO
ENSG00000213965	R-HSA-1430728	Reactome
ENSG00000213965	GO:0015938	GO
ENSG00000213965	GO:1902858	GO
ENSG00000213965	R-HSA-556833	Reactome
ENSG00000213965	R-HSA-9033241	Reactome
ENSG00000213965	GO:0036114	GO
ENSG00000213965	GO:0009062	GO
ENSG00000213965	path:hsa04146	KEGG
ENSG00000213965	R-HSA-9609507	Reactome
ENSG00000213965	GO:0044580	GO
ENSG00000213965	GO:1901289	GO
ENSG00000215262	path:hsa04022	KEGG
ENSG00000215262	path:hsa04270	KEGG
ENSG00000215262	GO:0022414	GO
ENSG00000215262	path:hsa04911	KEGG
ENSG00000215262	GO:0071805	GO
ENSG00000215262	R-HSA-1187000	Reactome
ENSG00000215262	R-HSA-1300642	Reactome
ENSG00000215262	R-HSA-1474165	Reactome
ENSG00000204060	R-HSA-9614399	Reactome
ENSG00000204060	R-HSA-1643685	Reactome
ENSG00000204060	R-HSA-1257604	Reactome
ENSG00000204060	R-HSA-74160	Reactome
ENSG00000204060	R-HSA-73857	Reactome
ENSG00000204060	R-HSA-9614085	Reactome
ENSG00000204060	R-HSA-162582	Reactome
ENSG00000204060	R-HSA-9006925	Reactome
ENSG00000204060	R-HSA-5663202	Reactome
ENSG00000204060	R-HSA-198693	Reactome
ENSG00000204060	R-HSA-2219528	Reactome
ENSG00000204060	R-HSA-212436	Reactome
ENSG00000204060	GO:0006357	GO
ENSG00000204060	R-HSA-5674400	Reactome
ENSG00000204060	GO:0060999	GO
ENSG00000214360	GO:0030317	GO
ENSG00000214360	GO:0007283	GO
ENSG00000214360	GO:0048240	GO
ENSG00000185467	GO:0006607	GO
ENSG00000185467	R-HSA-168256	Reactome
ENSG00000185467	GO:0006606	GO
ENSG00000185467	path:hsa05164	KEGG
ENSG00000185467	R-HSA-1280215	Reactome
ENSG00000185467	R-HSA-168276	Reactome
ENSG00000185467	path:hsa05207	KEGG
ENSG00000185467	R-HSA-913531	Reactome
ENSG00000185467	R-HSA-1643685	Reactome
ENSG00000185467	path:hsa03013	KEGG
ENSG00000185467	R-HSA-5663205	Reactome
ENSG00000185467	R-HSA-168255	Reactome
ENSG00000185467	R-HSA-1169408	Reactome
ENSG00000185467	R-HSA-1169410	Reactome
ENSG00000284068	GO:0006607	GO
ENSG00000284068	R-HSA-168256	Reactome
ENSG00000284068	GO:0006606	GO
ENSG00000284068	path:hsa05164	KEGG
ENSG00000284068	R-HSA-1280215	Reactome
ENSG00000284068	R-HSA-168276	Reactome
ENSG00000284068	path:hsa05207	KEGG
ENSG00000284068	R-HSA-913531	Reactome
ENSG00000284068	R-HSA-1643685	Reactome
ENSG00000284068	path:hsa03013	KEGG
ENSG00000284068	R-HSA-5663205	Reactome
ENSG00000284068	R-HSA-168255	Reactome
ENSG00000284068	R-HSA-1169408	Reactome
ENSG00000284068	R-HSA-1169410	Reactome
ENSG00000125457	GO:0006446	GO
ENSG00000125457	GO:0002191	GO
ENSG00000136286	GO:0007015	GO
ENSG00000136286	GO:0006897	GO
ENSG00000136286	GO:0002456	GO
ENSG00000136286	GO:0038096	GO
ENSG00000136286	GO:0030048	GO
ENSG00000136286	GO:0072678	GO
ENSG00000136286	path:hsa05130	KEGG
ENSG00000165996	GO:0030497	GO
ENSG00000165996	GO:0065003	GO
ENSG00000165996	GO:0071529	GO
ENSG00000165996	path:hsa00062	KEGG
ENSG00000165996	path:hsa01040	KEGG
ENSG00000165996	R-HSA-8978868	Reactome
ENSG00000165996	R-HSA-1430728	Reactome
ENSG00000165996	R-HSA-556833	Reactome
ENSG00000165996	GO:0042761	GO
ENSG00000165996	GO:0035338	GO
ENSG00000165996	R-HSA-75105	Reactome
ENSG00000165996	R-HSA-75876	Reactome
ENSG00000165996	GO:0010811	GO
ENSG00000165996	path:hsa01212	KEGG
ENSG00000165996	path:hsa01100	KEGG
ENSG00000165996	GO:0030148	GO
ENSG00000187017	GO:0030034	GO
ENSG00000187017	GO:0051017	GO
ENSG00000066933	GO:0007601	GO
ENSG00000066933	R-HSA-9013424	Reactome
ENSG00000066933	R-HSA-8980692	Reactome
ENSG00000066933	GO:0034329	GO
ENSG00000066933	R-HSA-9012999	Reactome
ENSG00000066933	R-HSA-162582	Reactome
ENSG00000066933	R-HSA-9013026	Reactome
ENSG00000066933	R-HSA-194315	Reactome
ENSG00000066933	GO:0051056	GO
ENSG00000066933	GO:0045198	GO
ENSG00000066933	R-HSA-9716542	Reactome
ENSG00000066933	GO:0150011	GO
ENSG00000231256	GO:0007288	GO
ENSG00000179627	GO:0007517	GO
ENSG00000179627	GO:0006357	GO
ENSG00000233436	GO:0140541	GO
ENSG00000233436	GO:0010526	GO
ENSG00000233436	GO:0007141	GO
ENSG00000233436	GO:0007283	GO
ENSG00000283154	GO:0035332	GO
ENSG00000283154	GO:0051494	GO
ENSG00000237515	GO:0048172	GO
ENSG00000274252	GO:1901750	GO
ENSG00000276145	R-HSA-168256	Reactome
ENSG00000276145	GO:0002764	GO
ENSG00000276145	R-HSA-168249	Reactome
ENSG00000276145	R-HSA-6798695	Reactome
ENSG00000276145	GO:2000515	GO
ENSG00000275123	R-HSA-168256	Reactome
ENSG00000275123	GO:0002764	GO
ENSG00000275123	R-HSA-168249	Reactome
ENSG00000275123	R-HSA-6798695	Reactome
ENSG00000275123	GO:2000515	GO
ENSG00000276604	R-HSA-168256	Reactome
ENSG00000276604	GO:0002764	GO
ENSG00000276604	R-HSA-168249	Reactome
ENSG00000276604	R-HSA-6798695	Reactome
ENSG00000276604	GO:2000515	GO
ENSG00000275384	R-HSA-168256	Reactome
ENSG00000275384	GO:0002764	GO
ENSG00000275384	R-HSA-168249	Reactome
ENSG00000275384	R-HSA-6798695	Reactome
ENSG00000275384	GO:2000515	GO
ENSG00000248385	R-HSA-168256	Reactome
ENSG00000248385	GO:0002764	GO
ENSG00000248385	R-HSA-168249	Reactome
ENSG00000248385	R-HSA-6798695	Reactome
ENSG00000248385	GO:2000515	GO
ENSG00000273875	R-HSA-168256	Reactome
ENSG00000273875	GO:0002764	GO
ENSG00000273875	R-HSA-168249	Reactome
ENSG00000273875	R-HSA-6798695	Reactome
ENSG00000273875	GO:2000515	GO
ENSG00000274889	R-HSA-168256	Reactome
ENSG00000274889	GO:0002764	GO
ENSG00000274889	R-HSA-168249	Reactome
ENSG00000274889	R-HSA-6798695	Reactome
ENSG00000274889	GO:2000515	GO
ENSG00000277178	R-HSA-168256	Reactome
ENSG00000277178	GO:0002764	GO
ENSG00000277178	R-HSA-168249	Reactome
ENSG00000277178	R-HSA-6798695	Reactome
ENSG00000277178	GO:2000515	GO
ENSG00000276355	R-HSA-168256	Reactome
ENSG00000276355	GO:0002764	GO
ENSG00000276355	R-HSA-168249	Reactome
ENSG00000276355	R-HSA-6798695	Reactome
ENSG00000276355	GO:2000515	GO
ENSG00000275806	R-HSA-168256	Reactome
ENSG00000275806	GO:0002764	GO
ENSG00000275806	R-HSA-168249	Reactome
ENSG00000275806	R-HSA-6798695	Reactome
ENSG00000275806	GO:2000515	GO
ENSG00000117262	GO:0051452	GO
ENSG00000117262	GO:0030217	GO
ENSG00000117262	GO:0043123	GO
ENSG00000249242	GO:0071260	GO
ENSG00000249242	GO:0019230	GO
ENSG00000229474	GO:0033962	GO
ENSG00000229474	GO:0017148	GO
ENSG00000229474	GO:0000290	GO
ENSG00000288213	GO:0010717	GO
ENSG00000225663	GO:0010717	GO
ENSG00000186952	GO:0030317	GO
ENSG00000186952	GO:0007283	GO
ENSG00000186952	GO:0160087	GO
ENSG00000234438	R-HSA-1280218	Reactome
ENSG00000234438	GO:0090076	GO
ENSG00000234438	R-HSA-168256	Reactome
ENSG00000234438	R-HSA-597592	Reactome
ENSG00000234438	R-HSA-392499	Reactome
ENSG00000234438	GO:0014728	GO
ENSG00000234438	R-HSA-983168	Reactome
ENSG00000234438	R-HSA-983169	Reactome
ENSG00000234438	R-HSA-8951664	Reactome
ENSG00000227471	R-HSA-1430728	Reactome
ENSG00000227471	R-HSA-196071	Reactome
ENSG00000227471	R-HSA-556833	Reactome
ENSG00000227471	R-HSA-8957322	Reactome
ENSG00000227471	R-HSA-193144	Reactome
ENSG00000227471	GO:0006703	GO
ENSG00000237452	GO:0051321	GO
ENSG00000237452	GO:0071300	GO
ENSG00000237452	GO:0090427	GO
ENSG00000237452	GO:0006357	GO
ENSG00000237452	GO:0048477	GO
ENSG00000237452	GO:0007283	GO
ENSG00000234776	GO:0007342	GO
ENSG00000234776	GO:0035036	GO
ENSG00000234776	GO:0035437	GO
ENSG00000256797	GO:0001819	GO
ENSG00000256797	GO:0043320	GO
ENSG00000234602	GO:1903251	GO
ENSG00000234602	GO:0060271	GO
ENSG00000234602	GO:0098534	GO
ENSG00000234602	GO:0030174	GO
ENSG00000234602	GO:0007346	GO
ENSG00000234602	GO:1902017	GO
ENSG00000234602	GO:0044458	GO
ENSG00000234602	GO:0045786	GO
ENSG00000234602	GO:0045944	GO
ENSG00000243317	GO:0033617	GO
ENSG00000243317	GO:0032731	GO
ENSG00000243317	GO:0034551	GO
ENSG00000243317	GO:0097250	GO
ENSG00000243317	GO:1900227	GO
ENSG00000238227	GO:0048524	GO
ENSG00000238227	GO:0008284	GO
ENSG00000236980	GO:0008150	GO
ENSG00000261652	GO:0030317	GO
