u	v	score
ENSG00000001629	ENSG00000164597	0.7987044628658898
ENSG00000001629	ENSG00000165115	0.7015975300385109
ENSG00000001629	ENSG00000165156	0.7037628545313409
ENSG00000001629	ENSG00000165219	0.7564746379102737
ENSG00000001629	ENSG00000165322	0.7189569909348571
ENSG00000001629	ENSG00000165494	0.7425552593688799
ENSG00000001629	ENSG00000166004	0.7205990545666371
ENSG00000001629	ENSG00000166225	0.7086430266905847
ENSG00000001629	ENSG00000166266	0.7766988472005067
ENSG00000001629	ENSG00000166439	0.7020552456038868
ENSG00000001629	ENSG00000168538	0.7159180979600409
ENSG00000001629	ENSG00000168807	0.7002957491656541
ENSG00000001629	ENSG00000168813	0.7338911639080685
ENSG00000001629	ENSG00000168944	0.7459762499560239
ENSG00000001629	ENSG00000169967	0.7481450535191188
ENSG00000001629	ENSG00000170471	0.7226906577332376
ENSG00000001629	ENSG00000170802	0.7236803920606615
ENSG00000001629	ENSG00000170852	0.706708573175961
ENSG00000001629	ENSG00000171150	0.7012173415721097
ENSG00000001629	ENSG00000171466	0.7054083880689676
ENSG00000001629	ENSG00000171988	0.7544320846456478
ENSG00000001629	ENSG00000172845	0.7689432145288924
ENSG00000001629	ENSG00000172869	0.7680267585823571
ENSG00000001629	ENSG00000173275	0.7151482861365698
ENSG00000001629	ENSG00000173276	0.7577661275592141
ENSG00000001629	ENSG00000174197	0.7476981017958202
ENSG00000001629	ENSG00000174738	0.7183221660675683
ENSG00000001629	ENSG00000174839	0.7297447386422349
ENSG00000001629	ENSG00000174953	0.7619768184330683
ENSG00000001629	ENSG00000175054	0.7259855842589543
ENSG00000001629	ENSG00000175073	0.7053449828928064
ENSG00000001629	ENSG00000177200	0.7403385422585952
ENSG00000001629	ENSG00000177853	0.701530657783087
ENSG00000001629	ENSG00000180488	0.7763520490008786
ENSG00000001629	ENSG00000180530	0.7590233483976858
ENSG00000001629	ENSG00000181555	0.7016652002289467
ENSG00000001629	ENSG00000182670	0.7318383217960119
ENSG00000001629	ENSG00000183808	0.7312038903959552
ENSG00000001629	ENSG00000186908	0.703381329061208
ENSG00000001629	ENSG00000187257	0.828270717865264
ENSG00000001629	ENSG00000188419	0.7104386895151433
ENSG00000001629	ENSG00000188994	0.7140487567830761
ENSG00000001629	ENSG00000189180	0.7005715971427138
ENSG00000001629	ENSG00000189195	0.7089532509550911
ENSG00000001629	ENSG00000196323	0.7253899643880265
ENSG00000001629	ENSG00000196505	0.7049816482217757
ENSG00000001629	ENSG00000196712	0.7558586786015855
ENSG00000001629	ENSG00000196914	0.7639952835370711
ENSG00000001629	ENSG00000197323	0.7658704980520908
ENSG00000001629	ENSG00000197969	0.7020752941236514
ENSG00000001629	ENSG00000198039	0.7276846223256652
ENSG00000001629	ENSG00000198162	0.7463256503780197
ENSG00000001629	ENSG00000198265	0.7012201687464026
