u	v	score
ENSG00000000971	ENSG00000116785	0.7142698388269112
ENSG00000000971	ENSG00000145623	0.718660007537489
ENSG00000000971	ENSG00000151914	0.7141061123260504
ENSG00000000971	ENSG00000159216	0.7317208198892697
ENSG00000001084	ENSG00000023909	0.7290268054331772
ENSG00000001084	ENSG00000065833	0.7866255485748325
ENSG00000001084	ENSG00000103154	0.7895128156726502
ENSG00000001084	ENSG00000140961	0.8543665402531174
ENSG00000001084	ENSG00000142657	0.745445262586644
ENSG00000001084	ENSG00000143179	0.7300436455073439
ENSG00000001084	ENSG00000143819	0.7997915290643889
ENSG00000001084	ENSG00000151632	0.8345013847932996
ENSG00000001084	ENSG00000152822	0.7080120950395775
ENSG00000001084	ENSG00000159228	0.7847237670610937
ENSG00000001084	ENSG00000164237	0.702346868849315
ENSG00000001084	ENSG00000166963	0.7215239242076249
ENSG00000001084	ENSG00000181019	0.81590136439511
ENSG00000001084	ENSG00000187134	0.8049593244576633
ENSG00000001084	ENSG00000196139	0.8474467016558613
ENSG00000001084	ENSG00000198363	0.7115493912290427
ENSG00000001084	ENSG00000198431	0.8904912629394626
ENSG00000001084	ENSG00000203786	0.7384166384451392
ENSG00000001084	ENSG00000221926	0.7295505159115839
ENSG00000001084	ENSG00000271303	0.8367617935988728
ENSG00000001167	ENSG00000003393	0.7202944766754101
ENSG00000001167	ENSG00000005483	0.7250051227703236
ENSG00000001167	ENSG00000008869	0.727690721901335
ENSG00000001167	ENSG00000012983	0.7376507974697614
ENSG00000001167	ENSG00000029363	0.7060550374540757
ENSG00000001167	ENSG00000030066	0.7226331418439245
ENSG00000001167	ENSG00000038219	0.7141132125290915
ENSG00000001167	ENSG00000047315	0.7004877782120789
ENSG00000001167	ENSG00000048649	0.711759943322584
ENSG00000001167	ENSG00000054267	0.7147146643302644
ENSG00000001167	ENSG00000056097	0.7175491093896114
ENSG00000001167	ENSG00000058673	0.710586637373073
ENSG00000001167	ENSG00000065883	0.7008173023918505
ENSG00000001167	ENSG00000066422	0.7587860899942259
ENSG00000001167	ENSG00000073614	0.7021156225684594
ENSG00000001167	ENSG00000074657	0.7062237917058733
ENSG00000001167	ENSG00000075568	0.7058111468568968
ENSG00000001167	ENSG00000083223	0.709585383593604
ENSG00000001167	ENSG00000088205	0.744225802148216
ENSG00000001167	ENSG00000096401	0.7061290843256058
ENSG00000001167	ENSG00000096717	0.7082633761858935
ENSG00000001167	ENSG00000101126	0.7683326285356199
ENSG00000001167	ENSG00000101596	0.7005836047505756
ENSG00000001167	ENSG00000101654	0.7083787976166359
ENSG00000001167	ENSG00000104517	0.7223179129333543
ENSG00000001167	ENSG00000107854	0.7311431393297624
ENSG00000001167	ENSG00000108256	0.7612230821185142
ENSG00000001167	ENSG00000109606	0.7932477274802456
ENSG00000001167	ENSG00000110713	0.7042843115737045
ENSG00000001167	ENSG00000112282	0.7103533002922683
ENSG00000001167	ENSG00000112739	0.7312450873439955
ENSG00000001167	ENSG00000114648	0.7033340157744786
ENSG00000001167	ENSG00000115524	0.7251224209412686
ENSG00000001167	ENSG00000115760	0.7180707619820492
ENSG00000001167	ENSG00000116127	0.7000058728523081
ENSG00000001167	ENSG00000116580	0.7137937625318085
ENSG00000001167	ENSG00000117000	0.7538165054550444
ENSG00000001167	ENSG00000118260	0.7031677052853923
ENSG00000001167	ENSG00000118482	0.7292288109466469
ENSG00000001167	ENSG00000119041	0.7069653461735346
ENSG00000001167	ENSG00000120690	0.7403119254528501
ENSG00000001167	ENSG00000120868	0.7427376988222401
ENSG00000001167	ENSG00000124177	0.7121496055895686
ENSG00000001167	ENSG00000124789	0.711925854261764
ENSG00000001167	ENSG00000130227	0.7232701429651408
ENSG00000001167	ENSG00000131023	0.712283189650799
ENSG00000001167	ENSG00000132549	0.7068602106470092
ENSG00000001167	ENSG00000134313	0.7366361790803528
ENSG00000001167	ENSG00000134744	0.7409764828664127
ENSG00000001167	ENSG00000135341	0.705517198018471
ENSG00000001167	ENSG00000135720	0.7021485549688818
ENSG00000001167	ENSG00000135829	0.7006700109046424
ENSG00000001167	ENSG00000135999	0.7518675505690318
ENSG00000001167	ENSG00000136536	0.7042380887829959
ENSG00000001167	ENSG00000137574	0.7317173604616861
ENSG00000001167	ENSG00000138081	0.7346516773057633
ENSG00000001167	ENSG00000138802	0.7046864511970188
ENSG00000001167	ENSG00000139218	0.7042430223660721
ENSG00000001167	ENSG00000140262	0.7086347681139475
ENSG00000001167	ENSG00000140382	0.7326428955639431
ENSG00000001167	ENSG00000143398	0.7012487933828175
ENSG00000001167	ENSG00000144224	0.7449580588769112
ENSG00000001167	ENSG00000144233	0.7790247408329093
ENSG00000001167	ENSG00000144747	0.7415043480394605
ENSG00000001167	ENSG00000145868	0.7201487258948989
ENSG00000001167	ENSG00000147133	0.7138995450962786
ENSG00000001167	ENSG00000147548	0.7108611897231758
ENSG00000001167	ENSG00000151422	0.7277604720188796
ENSG00000001167	ENSG00000151694	0.7598399153030395
ENSG00000001167	ENSG00000153147	0.7495107511618163
ENSG00000001167	ENSG00000153922	0.7356339651102237
ENSG00000001167	ENSG00000157450	0.7070222527520703
ENSG00000001167	ENSG00000159140	0.7359744973886123
ENSG00000001167	ENSG00000159256	0.7124301743331506
ENSG00000001167	ENSG00000161021	0.732050418914964
ENSG00000001167	ENSG00000162613	0.7060015555219677
ENSG00000001167	ENSG00000163104	0.7734363787888873
ENSG00000001167	ENSG00000163635	0.7045689020972207
ENSG00000001167	ENSG00000163811	0.7281300772517948
ENSG00000001167	ENSG00000163939	0.7329875330227864
ENSG00000001167	ENSG00000163946	0.7216170030004533
ENSG00000001167	ENSG00000163960	0.7454834280962108
ENSG00000001167	ENSG00000164091	0.7416505070622625
ENSG00000001167	ENSG00000164164	0.7068308614829756
ENSG00000001167	ENSG00000165392	0.7287502972044326
ENSG00000001167	ENSG00000166233	0.7288143251190321
ENSG00000001167	ENSG00000167258	0.7314132399069152
ENSG00000001167	ENSG00000167635	0.7529787431927009
ENSG00000001167	ENSG00000168137	0.7137457290054051
ENSG00000001167	ENSG00000170325	0.7032404614725423
ENSG00000001167	ENSG00000171634	0.712147643725544
ENSG00000001167	ENSG00000171988	0.7039617844115249
ENSG00000001167	ENSG00000172939	0.7061818772551297
ENSG00000001167	ENSG00000172943	0.7367836234964756
ENSG00000001167	ENSG00000173473	0.74279567044024
ENSG00000001167	ENSG00000173575	0.7094291885129695
ENSG00000001167	ENSG00000174953	0.7360650992611311
ENSG00000001167	ENSG00000176624	0.7104147304407267
ENSG00000001167	ENSG00000179119	0.7018671659893463
ENSG00000001167	ENSG00000183340	0.7165207302292954
ENSG00000001167	ENSG00000183808	0.7191080877367138
ENSG00000001167	ENSG00000185728	0.7063735479831165
ENSG00000001167	ENSG00000186566	0.7083805978510198
