u	v	score
ENSG00000005810	ENSG00000011405	0.8647139718649268
ENSG00000005810	ENSG00000011523	0.7317074646402696
ENSG00000005810	ENSG00000015479	0.8019061468751487
ENSG00000005810	ENSG00000018189	0.7314326438816685
ENSG00000005810	ENSG00000023516	0.8890291152616792
ENSG00000005810	ENSG00000024048	0.7647884194410952
ENSG00000005810	ENSG00000029363	0.7738934211704775
ENSG00000005810	ENSG00000030304	0.7615922166621495
ENSG00000005810	ENSG00000030419	0.823338994612099
ENSG00000005810	ENSG00000032219	0.7137834691156522
ENSG00000005810	ENSG00000033800	0.7766185108403035
ENSG00000005810	ENSG00000033867	0.7623033485073066
ENSG00000005810	ENSG00000037749	0.7211915054968258
ENSG00000005810	ENSG00000038219	0.8241707755895753
ENSG00000005810	ENSG00000039319	0.8102062528693539
ENSG00000005810	ENSG00000047188	0.7604447613864316
ENSG00000005810	ENSG00000048405	0.7685065718480586
ENSG00000005810	ENSG00000048649	0.7575774251236705
ENSG00000005810	ENSG00000054267	0.7304765747295332
ENSG00000005810	ENSG00000054654	0.7226329752415607
ENSG00000005810	ENSG00000055609	0.8561748075316263
ENSG00000005810	ENSG00000056586	0.8086585089477436
ENSG00000005810	ENSG00000058272	0.7288780383660364
ENSG00000005810	ENSG00000059758	0.7637107780051389
ENSG00000005810	ENSG00000061987	0.8262605334976634
ENSG00000005810	ENSG00000062650	0.7414491519842292
ENSG00000005810	ENSG00000065413	0.8151530570245344
ENSG00000005810	ENSG00000065883	0.7095829933638277
ENSG00000005810	ENSG00000066427	0.7647392134484654
ENSG00000005810	ENSG00000066739	0.7763535322575134
ENSG00000005810	ENSG00000066933	0.8604065103709296
ENSG00000005810	ENSG00000067208	0.8059439245066325
ENSG00000005810	ENSG00000067900	0.7680483072134064
ENSG00000005810	ENSG00000068305	0.7762045601697772
ENSG00000005810	ENSG00000069667	0.8083461683510197
ENSG00000005810	ENSG00000071189	0.7506520555628349
ENSG00000005810	ENSG00000072364	0.7926456795625818
ENSG00000005810	ENSG00000074603	0.8164492060332786
ENSG00000005810	ENSG00000075292	0.7938622271431641
ENSG00000005810	ENSG00000075539	0.8339275042147425
ENSG00000005810	ENSG00000076770	0.7175962615134381
ENSG00000005810	ENSG00000078043	0.7119273347100908
ENSG00000005810	ENSG00000078177	0.760920949150303
ENSG00000005810	ENSG00000079102	0.7147020387196164
ENSG00000005810	ENSG00000080200	0.7896925354658613
